sourceTypeID,modelYearID,fuelTypeID,engTechID,fuelEngFraction,FIP
31,2017,2,1,0.00371,36085
31,2017,5,1,6.9e-4,36085
31,2017,9,30,0.00195,36085
31,2018,1,1,0.9938,36085
31,2018,2,1,0.00278,36085
31,2018,5,1,0.00117,36085
31,2018,9,30,0.00225,36085
31,2019,1,1,0.99499,36085
31,2019,2,1,0.00214,36085
31,2019,5,1,6.9e-4,36085
31,2019,9,30,0.00218,36085
31,2020,1,1,0.98963,36085
31,2020,2,1,0.00198,36085
31,2020,5,1,3.8e-4,36085
31,2020,9,30,0.00802,36085
31,2021,1,1,0.97238,36085
31,2021,2,1,0.00231,36085
31,2021,5,1,0.00414,36085
31,2021,9,30,0.02117,36085
31,2022,1,1,0.9703,36085
31,2022,2,1,0.0024,36085
31,2022,5,1,0.00118,36085
31,2022,9,30,0.02612,36085
31,2023,1,1,0,36085
31,2023,2,1,0,36085
31,2023,5,1,0,36085
31,2023,9,30,0,36085
31,2024,1,1,0,36085
31,2024,2,1,0,36085
31,2024,5,1,0,36085
31,2024,9,30,0,36085
31,2025,1,1,0,36085
31,2025,2,1,0,36085
31,2025,5,1,0,36085
31,2025,9,30,0,36085
31,2026,1,1,0,36085
31,2026,2,1,0,36085
31,2026,5,1,0,36085
31,2026,9,30,0,36085
31,2027,1,1,0,36085
31,2027,2,1,0,36085
31,2027,5,1,0,36085
31,2027,9,30,0,36085
31,2028,1,1,0,36085
31,2028,2,1,0,36085
31,2028,5,1,0,36085
31,2028,9,30,0,36085
31,2029,1,1,0,36085
31,2029,2,1,0,36085
31,2029,5,1,0,36085
31,2029,9,30,0,36085
31,2030,1,1,0,36085
31,2030,2,1,0,36085
31,2030,5,1,0,36085
31,2030,9,30,0,36085
31,2031,1,1,0,36085
31,2031,2,1,0,36085
31,2031,5,1,0,36085
31,2031,9,30,0,36085
31,2032,1,1,0,36085
31,2032,2,1,0,36085
31,2032,5,1,0,36085
31,2032,9,30,0,36085
31,2033,1,1,0,36085
31,2033,2,1,0,36085
31,2033,5,1,0,36085
31,2033,9,30,0,36085
31,2034,1,1,0,36085
31,2034,2,1,0,36085
31,2034,5,1,0,36085
31,2034,9,30,0,36085
31,2035,1,1,0,36085
31,2035,2,1,0,36085
31,2035,5,1,0,36085
31,2035,9,30,0,36085
31,2036,1,1,0,36085
31,2036,2,1,0,36085
31,2036,5,1,0,36085
31,2036,9,30,0,36085
31,2037,1,1,0,36085
31,2037,2,1,0,36085
31,2037,5,1,0,36085
31,2037,9,30,0,36085
31,2038,1,1,0,36085
31,2038,2,1,0,36085
31,2038,5,1,0,36085
31,2038,9,30,0,36085
31,2039,1,1,0,36085
31,2039,2,1,0,36085
31,2039,5,1,0,36085
31,2039,9,30,0,36085
31,2040,1,1,0,36085
31,2040,2,1,0,36085
31,2040,5,1,0,36085
31,2040,9,30,0,36085
31,2041,1,1,0,36085
31,2041,2,1,0,36085
31,2041,5,1,0,36085
31,2041,9,30,0,36085
31,2042,1,1,0,36085
31,2042,2,1,0,36085
31,2042,5,1,0,36085
31,2042,9,30,0,36085
31,2043,1,1,0,36085
31,2043,2,1,0,36085
31,2043,5,1,0,36085
31,2043,9,30,0,36085
31,2044,1,1,0,36085
31,2044,2,1,0,36085
31,2044,5,1,0,36085
31,2044,9,30,0,36085
31,2045,1,1,0,36085
31,2045,2,1,0,36085
31,2045,5,1,0,36085
31,2045,9,30,0,36085
31,2046,1,1,0,36085
31,2046,2,1,0,36085
31,2046,5,1,0,36085
31,2046,9,30,0,36085
31,2047,1,1,0,36085
31,2047,2,1,0,36085
31,2047,5,1,0,36085
31,2047,9,30,0,36085
31,2048,1,1,0,36085
31,2048,2,1,0,36085
31,2048,5,1,0,36085
31,2048,9,30,0,36085
31,2049,1,1,0,36085
31,2049,2,1,0,36085
31,2049,5,1,0,36085
31,2049,9,30,0,36085
31,2050,1,1,0,36085
31,2050,2,1,0,36085
31,2050,5,1,0,36085
31,2050,9,30,0,36085
31,2051,1,1,0,36085
31,2051,2,1,0,36085
31,2051,5,1,0,36085
31,2051,9,30,0,36085
31,2052,1,1,0,36085
31,2052,2,1,0,36085
31,2052,5,1,0,36085
31,2052,9,30,0,36085
31,2053,1,1,0,36085
31,2053,2,1,0,36085
31,2053,5,1,0,36085
31,2053,9,30,0,36085
31,2054,1,1,0,36085
31,2054,2,1,0,36085
31,2054,5,1,0,36085
31,2054,9,30,0,36085
31,2055,1,1,0,36085
31,2055,2,1,0,36085
31,2055,5,1,0,36085
31,2055,9,30,0,36085
31,2056,1,1,0,36085
31,2056,2,1,0,36085
31,2056,5,1,0,36085
31,2056,9,30,0,36085
31,2057,1,1,0,36085
31,2057,2,1,0,36085
31,2057,5,1,0,36085
31,2057,9,30,0,36085
31,2058,1,1,0,36085
31,2058,2,1,0,36085
31,2058,5,1,0,36085
31,2058,9,30,0,36085
31,2059,1,1,0,36085
31,2059,2,1,0,36085
31,2059,5,1,0,36085
31,2059,9,30,0,36085
31,2060,1,1,0,36085
31,2060,2,1,0,36085
31,2060,5,1,0,36085
31,2060,9,30,0,36085
32,1960,1,1,1,36085
32,1960,2,1,0,36085
32,1960,5,1,0,36085
32,1960,9,30,0,36085
32,1961,1,1,0,36085
32,1961,2,1,0,36085
32,1961,5,1,0,36085
32,1961,9,30,0,36085
32,1962,1,1,0,36085
32,1962,2,1,0,36085
32,1962,5,1,0,36085
32,1962,9,30,0,36085
32,1963,1,1,1,36085
32,1963,2,1,0,36085
32,1963,5,1,0,36085
32,1963,9,30,0,36085
32,1964,1,1,1,36085
32,1964,2,1,0,36085
32,1964,5,1,0,36085
32,1964,9,30,0,36085
32,1965,1,1,1,36085
32,1965,2,1,0,36085
32,1965,5,1,0,36085
32,1965,9,30,0,36085
32,1966,1,1,1,36085
32,1966,2,1,0,36085
32,1966,5,1,0,36085
32,1966,9,30,0,36085
32,1967,1,1,1,36085
32,1967,2,1,0,36085
32,1967,5,1,0,36085
32,1967,9,30,0,36085
32,1968,1,1,1,36085
32,1968,2,1,0,36085
32,1968,5,1,0,36085
32,1968,9,30,0,36085
32,1969,1,1,1,36085
32,1969,2,1,0,36085
32,1969,5,1,0,36085
32,1969,9,30,0,36085
32,1970,1,1,1,36085
32,1970,2,1,0,36085
32,1970,5,1,0,36085
32,1970,9,30,0,36085
32,1971,1,1,1,36085
32,1971,2,1,0,36085
32,1971,5,1,0,36085
32,1971,9,30,0,36085
32,1972,1,1,1,36085
32,1972,2,1,0,36085
32,1972,5,1,0,36085
32,1972,9,30,0,36085
32,1973,1,1,1,36085
32,1973,2,1,0,36085
32,1973,5,1,0,36085
32,1973,9,30,0,36085
32,1974,1,1,1,36085
32,1974,2,1,0,36085
32,1974,5,1,0,36085
32,1974,9,30,0,36085
32,1975,1,1,1,36085
32,1975,2,1,0,36085
32,1975,5,1,0,36085
32,1975,9,30,0,36085
32,1976,1,1,1,36085
32,1976,2,1,0,36085
32,1976,5,1,0,36085
32,1976,9,30,0,36085
32,1977,1,1,0.75,36085
32,1977,2,1,0.25,36085
32,1977,5,1,0,36085
32,1977,9,30,0,36085
32,1978,1,1,1,36085
32,1978,2,1,0,36085
32,1978,5,1,0,36085
32,1978,9,30,0,36085
32,1979,1,1,1,36085
32,1979,2,1,0,36085
32,1979,5,1,0,36085
32,1979,9,30,0,36085
32,1980,1,1,1,36085
32,1980,2,1,0,36085
32,1980,5,1,0,36085
32,1980,9,30,0,36085
32,1981,1,1,1,36085
32,1981,2,1,0,36085
32,1981,5,1,0,36085
32,1981,9,30,0,36085
32,1982,1,1,1,36085
32,1982,2,1,0,36085
32,1982,5,1,0,36085
32,1982,9,30,0,36085
32,1983,1,1,0.72727,36085
32,1983,2,1,0.27273,36085
32,1983,5,1,0,36085
32,1983,9,30,0,36085
32,1984,1,1,0.63636,36085
32,1984,2,1,0.36364,36085
32,1984,5,1,0,36085
32,1984,9,30,0,36085
32,1985,1,1,1,36085
32,1985,2,1,0,36085
32,1985,5,1,0,36085
32,1985,9,30,0,36085
32,1986,1,1,0.77273,36085
32,1986,2,1,0.22727,36085
32,1986,5,1,0,36085
32,1986,9,30,0,36085
32,1987,1,1,0.6,36085
32,1987,2,1,0.4,36085
32,1987,5,1,0,36085
32,1987,9,30,0,36085
32,1988,1,1,0.67857,36085
32,1988,2,1,0.32143,36085
32,1988,5,1,0,36085
32,1988,9,30,0,36085
32,1989,1,1,1,36085
32,1989,2,1,0,36085
32,1989,5,1,0,36085
32,1989,9,30,0,36085
32,1990,1,1,0.77778,36085
32,1990,2,1,0.22222,36085
32,1990,5,1,0,36085
32,1990,9,30,0,36085
32,1991,1,1,0.75,36085
32,1991,2,1,0.25,36085
32,1991,5,1,0,36085
32,1991,9,30,0,36085
32,1992,1,1,0.84211,36085
32,1992,2,1,0.15789,36085
32,1992,5,1,0,36085
32,1992,9,30,0,36085
32,1993,1,1,0.81481,36085
32,1993,2,1,0.18519,36085
32,1993,5,1,0,36085
32,1993,9,30,0,36085
32,1994,1,1,0.83824,36085
32,1994,2,1,0.16176,36085
32,1994,5,1,0,36085
32,1994,9,30,0,36085
32,1995,1,1,0.83516,36085
32,1995,2,1,0.16484,36085
32,1995,5,1,0,36085
32,1995,9,30,0,36085
32,1996,1,1,0.86747,36085
32,1996,2,1,0.13253,36085
32,1996,5,1,0,36085
32,1996,9,30,0,36085
32,1997,1,1,0.84713,36085
32,1997,2,1,0.15287,36085
32,1997,5,1,0,36085
32,1997,9,30,0,36085
32,1998,1,1,0.88991,36085
32,1998,2,1,0.11009,36085
32,1998,5,1,0,36085
32,1998,9,30,0,36085
32,1999,1,1,0.86264,36085
32,1999,2,1,0.13736,36085
32,1999,5,1,0,36085
32,1999,9,30,0,36085
32,2000,1,1,0.84493,36085
32,2000,2,1,0.15308,36085
32,2000,5,1,0.00199,36085
32,2000,9,30,0,36085
32,2001,1,1,0.90381,36085
32,2001,2,1,0.09619,36085
32,2001,5,1,0,36085
32,2001,9,30,0,36085
32,2002,1,1,0.91066,36085
32,2002,2,1,0.08934,36085
32,2002,5,1,0,36085
32,2002,9,30,0,36085
32,2003,1,1,0.90675,36085
32,2003,2,1,0.09218,36085
32,2003,5,1,0.00107,36085
32,2003,9,30,0,36085
32,2004,1,1,0.89938,36085
32,2004,2,1,0.09973,36085
32,2004,5,1,8.9e-4,36085
32,2004,9,30,0,36085
32,2005,1,1,0.90704,36085
32,2005,2,1,0.09155,36085
32,2005,5,1,7e-4,36085
32,2005,9,30,7e-4,36085
32,2006,1,1,0.88999,36085
32,2006,2,1,0.10956,36085
32,2006,5,1,0,36085
32,2006,9,30,4.5e-4,36085
32,2007,1,1,0.91351,36085
32,2007,2,1,0.08275,36085
32,2007,5,1,0.00214,36085
32,2007,9,30,0.0016,36085
32,2008,1,1,0.90579,36085
32,2008,2,1,0.09073,36085
32,2008,5,1,0.00347,36085
32,2008,9,30,0,36085
32,2009,1,1,0.92378,36085
32,2009,2,1,0.07622,36085
32,2009,5,1,0,36085
32,2009,9,30,0,36085
32,2010,1,1,0.91627,36085
32,2010,2,1,0.08069,36085
32,2010,5,1,0.00174,36085
32,2010,9,30,0.0013,36085
32,2011,1,1,0.91405,36085
32,2011,2,1,0.08176,36085
32,2011,5,1,0.00175,36085
32,2011,9,30,0.00245,36085
32,2012,1,1,0.9258,36085
32,2012,2,1,0.07238,36085
32,2012,5,1,0.00182,36085
32,2012,9,30,0,36085
32,2013,1,1,0.9077,36085
32,2013,2,1,0.08748,36085
32,2013,5,1,0.00481,36085
32,2013,9,30,0,36085
32,2014,1,1,0.91668,36085
32,2014,2,1,0.08229,36085
32,2014,5,1,0.00103,36085
32,2014,9,30,0,36085
32,2015,1,1,0.90604,36085
32,2015,2,1,0.09187,36085
32,2015,5,1,0.00208,36085
32,2015,9,30,0,36085
32,2016,1,1,0.8838,36085
32,2016,2,1,0.10792,36085
32,2016,5,1,0.00343,36085
32,2016,9,30,0.00485,36085
32,2017,1,1,0.91342,36085
32,2017,2,1,0.08195,36085
32,2017,5,1,0.00138,36085
32,2017,9,30,0.00325,36085
32,2018,1,1,0.94077,36085
32,2018,2,1,0.05674,36085
32,2018,5,1,6.2e-4,36085
32,2018,9,30,0.00187,36085
32,2019,1,1,0.91545,36085
32,2019,2,1,0.07935,36085
32,2019,5,1,0.00228,36085
32,2019,9,30,0.00292,36085
32,2020,1,1,0.96198,36085
32,2020,2,1,0.03167,36085
32,2020,5,1,0.00239,36085
32,2020,9,30,0.00396,36085
32,2021,1,1,0.95834,36085
32,2021,2,1,0.02437,36085
32,2021,5,1,0.00555,36085
32,2021,9,30,0.01174,36085
32,2022,1,1,0.93127,36085
32,2022,2,1,0.01381,36085
32,2022,5,1,8.2e-4,36085
32,2022,9,30,0.0541,36085
32,2023,1,1,0,36085
32,2023,2,1,0,36085
32,2023,5,1,0,36085
32,2023,9,30,0,36085
32,2024,1,1,0,36085
32,2024,2,1,0,36085
32,2024,5,1,0,36085
32,2024,9,30,0,36085
32,2025,1,1,0,36085
32,2025,2,1,0,36085
32,2025,5,1,0,36085
32,2025,9,30,0,36085
32,2026,1,1,0,36085
32,2026,2,1,0,36085
32,2026,5,1,0,36085
32,2026,9,30,0,36085
32,2027,1,1,0,36085
32,2027,2,1,0,36085
32,2027,5,1,0,36085
32,2027,9,30,0,36085
32,2028,1,1,0,36085
32,2028,2,1,0,36085
32,2028,5,1,0,36085
32,2028,9,30,0,36085
32,2029,1,1,0,36085
32,2029,2,1,0,36085
32,2029,5,1,0,36085
32,2029,9,30,0,36085
32,2030,1,1,0,36085
32,2030,2,1,0,36085
32,2030,5,1,0,36085
32,2030,9,30,0,36085
32,2031,1,1,0,36085
32,2031,2,1,0,36085
32,2031,5,1,0,36085
32,2031,9,30,0,36085
32,2032,1,1,0,36085
32,2032,2,1,0,36085
32,2032,5,1,0,36085
32,2032,9,30,0,36085
32,2033,1,1,0,36085
32,2033,2,1,0,36085
32,2033,5,1,0,36085
32,2033,9,30,0,36085
32,2034,1,1,0,36085
32,2034,2,1,0,36085
32,2034,5,1,0,36085
32,2034,9,30,0,36085
32,2035,1,1,0,36085
32,2035,2,1,0,36085
32,2035,5,1,0,36085
32,2035,9,30,0,36085
32,2036,1,1,0,36085
32,2036,2,1,0,36085
32,2036,5,1,0,36085
32,2036,9,30,0,36085
32,2037,1,1,0,36085
32,2037,2,1,0,36085
32,2037,5,1,0,36085
32,2037,9,30,0,36085
32,2038,1,1,0,36085
32,2038,2,1,0,36085
32,2038,5,1,0,36085
32,2038,9,30,0,36085
32,2039,1,1,0,36085
32,2039,2,1,0,36085
32,2039,5,1,0,36085
32,2039,9,30,0,36085
32,2040,1,1,0,36085
32,2040,2,1,0,36085
32,2040,5,1,0,36085
32,2040,9,30,0,36085
32,2041,1,1,0,36085
32,2041,2,1,0,36085
32,2041,5,1,0,36085
32,2041,9,30,0,36085
32,2042,1,1,0,36085
32,2042,2,1,0,36085
32,2042,5,1,0,36085
32,2042,9,30,0,36085
32,2043,1,1,0,36085
32,2043,2,1,0,36085
32,2043,5,1,0,36085
32,2043,9,30,0,36085
32,2044,1,1,0,36085
32,2044,2,1,0,36085
32,2044,5,1,0,36085
32,2044,9,30,0,36085
32,2045,1,1,0,36085
32,2045,2,1,0,36085
32,2045,5,1,0,36085
32,2045,9,30,0,36085
32,2046,1,1,0,36085
32,2046,2,1,0,36085
32,2046,5,1,0,36085
32,2046,9,30,0,36085
32,2047,1,1,0,36085
32,2047,2,1,0,36085
32,2047,5,1,0,36085
32,2047,9,30,0,36085
32,2048,1,1,0,36085
32,2048,2,1,0,36085
32,2048,5,1,0,36085
32,2048,9,30,0,36085
32,2049,1,1,0,36085
32,2049,2,1,0,36085
32,2049,5,1,0,36085
32,2049,9,30,0,36085
32,2050,1,1,0,36085
32,2050,2,1,0,36085
32,2050,5,1,0,36085
32,2050,9,30,0,36085
32,2051,1,1,0,36085
32,2051,2,1,0,36085
32,2051,5,1,0,36085
32,2051,9,30,0,36085
32,2052,1,1,0,36085
32,2052,2,1,0,36085
32,2052,5,1,0,36085
32,2052,9,30,0,36085
32,2053,1,1,0,36085
32,2053,2,1,0,36085
32,2053,5,1,0,36085
32,2053,9,30,0,36085
32,2054,1,1,0,36085
32,2054,2,1,0,36085
32,2054,5,1,0,36085
32,2054,9,30,0,36085
32,2055,1,1,0,36085
32,2055,2,1,0,36085
32,2055,5,1,0,36085
32,2055,9,30,0,36085
32,2056,1,1,0,36085
32,2056,2,1,0,36085
32,2056,5,1,0,36085
32,2056,9,30,0,36085
32,2057,1,1,0,36085
32,2057,2,1,0,36085
32,2057,5,1,0,36085
32,2057,9,30,0,36085
32,2058,1,1,0,36085
32,2058,2,1,0,36085
32,2058,5,1,0,36085
32,2058,9,30,0,36085
32,2059,1,1,0,36085
32,2059,2,1,0,36085
32,2059,5,1,0,36085
32,2059,9,30,0,36085
32,2060,1,1,0,36085
32,2060,2,1,0,36085
32,2060,5,1,0,36085
32,2060,9,30,0,36085
41,1960,1,1,0,36085
41,1960,2,1,0,36085
41,1960,3,1,0,36085
41,1961,1,1,0,36085
41,1961,2,1,0,36085
41,1961,3,1,0,36085
41,1962,1,1,0,36085
41,1962,2,1,0,36085
41,1962,3,1,0,36085
41,1963,1,1,0,36085
41,1963,2,1,0,36085
41,1963,3,1,0,36085
41,1964,1,1,0,36085
41,1964,2,1,0,36085
41,1964,3,1,0,36085
41,1965,1,1,0,36085
41,1965,2,1,0,36085
41,1965,3,1,0,36085
41,1966,1,1,0,36085
41,1966,2,1,0,36085
41,1966,3,1,0,36085
41,1967,1,1,0,36085
41,1967,2,1,0,36085
41,1967,3,1,0,36085
41,1968,1,1,0,36085
41,1968,2,1,0,36085
41,1968,3,1,0,36085
41,1969,1,1,0,36085
41,1969,2,1,0,36085
41,1969,3,1,0,36085
41,1970,1,1,0,36085
41,1970,2,1,0,36085
41,1970,3,1,0,36085
41,1971,1,1,0,36085
41,1971,2,1,1,36085
41,1971,3,1,0,36085
41,1972,1,1,0,36085
41,1972,2,1,0,36085
41,1972,3,1,0,36085
41,1973,1,1,0,36085
41,1973,2,1,0,36085
41,1973,3,1,0,36085
41,1974,1,1,0,36085
41,1974,2,1,0,36085
41,1974,3,1,0,36085
41,1975,1,1,0,36085
41,1975,2,1,0,36085
41,1975,3,1,0,36085
41,1976,1,1,0,36085
41,1976,2,1,0,36085
41,1976,3,1,0,36085
41,1977,1,1,0,36085
41,1977,2,1,0,36085
41,1977,3,1,0,36085
41,1978,1,1,0,36085
41,1978,2,1,0,36085
41,1978,3,1,0,36085
41,1979,1,1,0,36085
41,1979,2,1,0,36085
41,1979,3,1,0,36085
41,1980,1,1,0,36085
41,1980,2,1,0,36085
41,1980,3,1,0,36085
41,1981,1,1,0,36085
41,1981,2,1,0,36085
41,1981,3,1,0,36085
41,1982,1,1,0,36085
41,1982,2,1,0,36085
41,1982,3,1,0,36085
41,1983,1,1,0,36085
41,1983,2,1,0,36085
41,1983,3,1,0,36085
41,1984,1,1,0,36085
41,1984,2,1,0,36085
41,1984,3,1,0,36085
41,1985,1,1,0,36085
41,1985,2,1,0,36085
41,1985,3,1,0,36085
41,1986,1,1,0,36085
41,1986,2,1,1,36085
41,1986,3,1,0,36085
41,1987,1,1,0,36085
41,1987,2,1,0,36085
41,1987,3,1,0,36085
41,1988,1,1,0,36085
41,1988,2,1,0,36085
41,1988,3,1,0,36085
41,1989,1,1,0.5,36085
41,1989,2,1,0.5,36085
41,1989,3,1,0,36085
41,1990,1,1,0,36085
41,1990,2,1,1,36085
41,1990,3,1,0,36085
41,1991,1,1,0,36085
41,1991,2,1,0,36085
41,1991,3,1,0,36085
41,1992,1,1,0,36085
41,1992,2,1,0,36085
41,1992,3,1,0,36085
41,1993,1,1,0,36085
41,1993,2,1,0,36085
41,1993,3,1,0,36085
41,1994,1,1,0,36085
41,1994,2,1,0,36085
41,1994,3,1,0,36085
41,1995,1,1,0,36085
41,1995,2,1,0,36085
41,1995,3,1,0,36085
41,1996,1,1,0,36085
41,1996,2,1,1,36085
41,1996,3,1,0,36085
41,1997,1,1,0,36085
41,1997,2,1,1,36085
41,1997,3,1,0,36085
41,1998,1,1,0,36085
41,1998,2,1,1,36085
41,1998,3,1,0,36085
41,1999,1,1,0.02273,36085
41,1999,2,1,0.97727,36085
41,1999,3,1,0,36085
41,2000,1,1,0.125,36085
41,2000,2,1,0.875,36085
41,2000,3,1,0,36085
41,2001,1,1,0,36085
41,2001,2,1,0.94737,36085
41,2001,3,1,0.05263,36085
41,2002,1,1,0.15385,36085
41,2002,2,1,0.84615,36085
41,2002,3,1,0,36085
41,2003,1,1,0.28571,36085
41,2003,2,1,0.71429,36085
41,2003,3,1,0,36085
41,2004,1,1,0.375,36085
41,2004,2,1,0.625,36085
41,2004,3,1,0,36085
41,2005,1,1,0.04237,36085
41,2005,2,1,0.95763,36085
41,2005,3,1,0,36085
41,2006,1,1,0.05556,36085
41,2006,2,1,0.94444,36085
41,2006,3,1,0,36085
41,2007,1,1,0.07547,36085
41,2007,2,1,0.92453,36085
41,2007,3,1,0,36085
41,2008,1,1,0.24242,36085
41,2008,2,1,0.75758,36085
41,2008,3,1,0,36085
41,2009,1,1,0.375,36085
41,2009,2,1,0.625,36085
41,2009,3,1,0,36085
41,2010,1,1,0.73913,36085
41,2010,2,1,0.26087,36085
41,2010,3,1,0,36085
41,2011,1,1,0.83133,36085
41,2011,2,1,0.15663,36085
41,2011,3,1,0.01205,36085
41,2012,1,1,0.8705,36085
41,2012,2,1,0.1295,36085
41,2012,3,1,0,36085
41,2013,1,1,0.82051,36085
41,2013,2,1,0.17949,36085
41,2013,3,1,0,36085
41,2014,1,1,0.72826,36085
41,2014,2,1,0.27174,36085
41,2014,3,1,0,36085
41,2015,1,1,0.7377,36085
41,2015,2,1,0.2623,36085
41,2015,3,1,0,36085
41,2016,1,1,0.81481,36085
41,2016,2,1,0.18519,36085
41,2016,3,1,0,36085
41,2017,1,1,0.84416,36085
41,2017,2,1,0.15584,36085
41,2017,3,1,0,36085
41,2018,1,1,0.86792,36085
41,2018,2,1,0.13208,36085
41,2018,3,1,0,36085
41,2019,1,1,0.82308,36085
41,2019,2,1,0.17692,36085
41,2019,3,1,0,36085
41,2020,1,1,0.69565,36085
