sourceTypeID,modelYearID,fuelTypeID,engTechID,fuelEngFraction,FIP
51,1980,1,1,0,36085
51,1980,2,1,0,36085
51,1980,3,1,0,36085
51,1981,1,1,0,36085
51,1981,2,1,0,36085
51,1981,3,1,0,36085
51,1982,1,1,0,36085
51,1982,2,1,0,36085
51,1982,3,1,0,36085
51,1983,1,1,0,36085
51,1983,2,1,0,36085
51,1983,3,1,0,36085
51,1984,1,1,0,36085
51,1984,2,1,0,36085
51,1984,3,1,0,36085
51,1985,1,1,0,36085
51,1985,2,1,0,36085
51,1985,3,1,0,36085
51,1986,1,1,0,36085
51,1986,2,1,0,36085
51,1986,3,1,0,36085
51,1987,1,1,0,36085
51,1987,2,1,0,36085
51,1987,3,1,0,36085
51,1988,1,1,0,36085
51,1988,2,1,0,36085
51,1988,3,1,0,36085
51,1989,1,1,0,36085
51,1989,2,1,0,36085
51,1989,3,1,0,36085
51,1990,1,1,0,36085
51,1990,2,1,1,36085
51,1990,3,1,0,36085
51,1991,1,1,0,36085
51,1991,2,1,1,36085
51,1991,3,1,0,36085
51,1992,1,1,0,36085
51,1992,2,1,0,36085
51,1992,3,1,0,36085
51,1993,1,1,0,36085
51,1993,2,1,1,36085
51,1993,3,1,0,36085
51,1994,1,1,0.33333,36085
51,1994,2,1,0.66667,36085
51,1994,3,1,0,36085
51,1995,1,1,0,36085
51,1995,2,1,1,36085
51,1995,3,1,0,36085
51,1996,1,1,0,36085
51,1996,2,1,1,36085
51,1996,3,1,0,36085
51,1997,1,1,0,36085
51,1997,2,1,0,36085
51,1997,3,1,0,36085
51,1998,1,1,0,36085
51,1998,2,1,1,36085
51,1998,3,1,0,36085
51,1999,1,1,0,36085
51,1999,2,1,1,36085
51,1999,3,1,0,36085
51,2000,1,1,0.09091,36085
51,2000,2,1,0.90909,36085
51,2000,3,1,0,36085
51,2001,1,1,0,36085
51,2001,2,1,1,36085
51,2001,3,1,0,36085
51,2002,1,1,0.07692,36085
51,2002,2,1,0.92308,36085
51,2002,3,1,0,36085
51,2003,1,1,0.125,36085
51,2003,2,1,0.875,36085
51,2003,3,1,0,36085
51,2004,1,1,0,36085
51,2004,2,1,1,36085
51,2004,3,1,0,36085
51,2005,1,1,0,36085
51,2005,2,1,1,36085
51,2005,3,1,0,36085
51,2006,1,1,0,36085
51,2006,2,1,1,36085
51,2006,3,1,0,36085
51,2007,1,1,0.07692,36085
51,2007,2,1,0.92308,36085
51,2007,3,1,0,36085
51,2008,1,1,0.02941,36085
51,2008,2,1,0.97059,36085
51,2008,3,1,0,36085
51,2009,1,1,0,36085
51,2009,2,1,1,36085
51,2009,3,1,0,36085
51,2010,1,1,0,36085
51,2010,2,1,1,36085
51,2010,3,1,0,36085
51,2011,1,1,0.02041,36085
51,2011,2,1,0.97959,36085
51,2011,3,1,0,36085
51,2012,1,1,0.01333,36085
51,2012,2,1,0.88,36085
51,2012,3,1,0.10667,36085
51,2013,1,1,0.0073,36085
51,2013,2,1,0.87591,36085
51,2013,3,1,0.11679,36085
51,2014,1,1,0.04,36085
51,2014,2,1,0.8,36085
51,2014,3,1,0.16,36085
51,2015,1,1,0,36085
51,2015,2,1,0.95833,36085
51,2015,3,1,0.04167,36085
51,2016,1,1,0,36085
51,2016,2,1,1,36085
51,2016,3,1,0,36085
51,2017,1,1,0.00521,36085
51,2017,2,1,0.98438,36085
51,2017,3,1,0.01042,36085
51,2018,1,1,0,36085
51,2018,2,1,0.98137,36085
51,2018,3,1,0.01863,36085
51,2019,1,1,0.01205,36085
51,2019,2,1,0.90361,36085
51,2019,3,1,0.08434,36085
51,2020,1,1,0.02381,36085
51,2020,2,1,0.90476,36085
51,2020,3,1,0.07143,36085
51,2021,1,1,0,36085
51,2021,2,1,1,36085
51,2021,3,1,0,36085
51,2022,1,1,0,36085
51,2022,2,1,1,36085
51,2022,3,1,0,36085
51,2023,1,1,0,36085
51,2023,2,1,0,36085
51,2023,3,1,0,36085
51,2024,1,1,0,36085
51,2024,2,1,0,36085
51,2024,3,1,0,36085
51,2025,1,1,0,36085
51,2025,2,1,0,36085
51,2025,3,1,0,36085
51,2026,1,1,0,36085
51,2026,2,1,0,36085
51,2026,3,1,0,36085
51,2027,1,1,0,36085
51,2027,2,1,0,36085
51,2027,3,1,0,36085
51,2028,1,1,0,36085
51,2028,2,1,0,36085
51,2028,3,1,0,36085
51,2029,1,1,0,36085
51,2029,2,1,0,36085
51,2029,3,1,0,36085
51,2030,1,1,0,36085
51,2030,2,1,0,36085
51,2030,3,1,0,36085
51,2031,1,1,0,36085
51,2031,2,1,0,36085
51,2031,3,1,0,36085
51,2032,1,1,0,36085
51,2032,2,1,0,36085
51,2032,3,1,0,36085
51,2033,1,1,0,36085
51,2033,2,1,0,36085
51,2033,3,1,0,36085
51,2034,1,1,0,36085
51,2034,2,1,0,36085
51,2034,3,1,0,36085
51,2035,1,1,0,36085
51,2035,2,1,0,36085
51,2035,3,1,0,36085
51,2036,1,1,0,36085
51,2036,2,1,0,36085
51,2036,3,1,0,36085
51,2037,1,1,0,36085
51,2037,2,1,0,36085
51,2037,3,1,0,36085
51,2038,1,1,0,36085
51,2038,2,1,0,36085
51,2038,3,1,0,36085
51,2039,1,1,0,36085
51,2039,2,1,0,36085
51,2039,3,1,0,36085
51,2040,1,1,0,36085
51,2040,2,1,0,36085
51,2040,3,1,0,36085
51,2041,1,1,0,36085
51,2041,2,1,0,36085
51,2041,3,1,0,36085
51,2042,1,1,0,36085
51,2042,2,1,0,36085
51,2042,3,1,0,36085
51,2043,1,1,0,36085
51,2043,2,1,0,36085
51,2043,3,1,0,36085
51,2044,1,1,0,36085
51,2044,2,1,0,36085
51,2044,3,1,0,36085
51,2045,1,1,0,36085
51,2045,2,1,0,36085
51,2045,3,1,0,36085
51,2046,1,1,0,36085
51,2046,2,1,0,36085
51,2046,3,1,0,36085
51,2047,1,1,0,36085
51,2047,2,1,0,36085
51,2047,3,1,0,36085
51,2048,1,1,0,36085
51,2048,2,1,0,36085
51,2048,3,1,0,36085
51,2049,1,1,0,36085
51,2049,2,1,0,36085
51,2049,3,1,0,36085
51,2050,1,1,0,36085
51,2050,2,1,0,36085
51,2050,3,1,0,36085
51,2051,1,1,0,36085
51,2051,2,1,0,36085
51,2051,3,1,0,36085
51,2052,1,1,0,36085
51,2052,2,1,0,36085
51,2052,3,1,0,36085
51,2053,1,1,0,36085
51,2053,2,1,0,36085
51,2053,3,1,0,36085
51,2054,1,1,0,36085
51,2054,2,1,0,36085
51,2054,3,1,0,36085
51,2055,1,1,0,36085
51,2055,2,1,0,36085
51,2055,3,1,0,36085
51,2056,1,1,0,36085
51,2056,2,1,0,36085
51,2056,3,1,0,36085
51,2057,1,1,0,36085
51,2057,2,1,0,36085
51,2057,3,1,0,36085
51,2058,1,1,0,36085
51,2058,2,1,0,36085
51,2058,3,1,0,36085
51,2059,1,1,0,36085
51,2059,2,1,0,36085
51,2059,3,1,0,36085
51,2060,1,1,0,36085
51,2060,2,1,0,36085
51,2060,3,1,0,36085
52,1960,1,1,1,36085
52,1960,2,1,0,36085
52,1960,3,1,0,36085
52,1961,1,1,0,36085
52,1961,2,1,0,36085
52,1961,3,1,0,36085
52,1962,1,1,0,36085
52,1962,2,1,0,36085
52,1962,3,1,0,36085
52,1963,1,1,0,36085
52,1963,2,1,0,36085
52,1963,3,1,0,36085
52,1964,1,1,0,36085
52,1964,2,1,0,36085
52,1964,3,1,0,36085
52,1965,1,1,0,36085
52,1965,2,1,0,36085
52,1965,3,1,0,36085
52,1966,1,1,0,36085
52,1966,2,1,0,36085
52,1966,3,1,0,36085
52,1967,1,1,1,36085
52,1967,2,1,0,36085
52,1967,3,1,0,36085
52,1968,1,1,0.5,36085
52,1968,2,1,0.5,36085
52,1968,3,1,0,36085
52,1969,1,1,0,36085
52,1969,2,1,1,36085
52,1969,3,1,0,36085
52,1970,1,1,1,36085
52,1970,2,1,0,36085
52,1970,3,1,0,36085
52,1971,1,1,0,36085
52,1971,2,1,0,36085
52,1971,3,1,0,36085
52,1972,1,1,1,36085
52,1972,2,1,0,36085
52,1972,3,1,0,36085
52,1973,1,1,1,36085
52,1973,2,1,0,36085
52,1973,3,1,0,36085
52,1974,1,1,1,36085
52,1974,2,1,0,36085
52,1974,3,1,0,36085
52,1975,1,1,0,36085
52,1975,2,1,0,36085
52,1975,3,1,0,36085
52,1976,1,1,0,36085
52,1976,2,1,0,36085
52,1976,3,1,0,36085
52,1977,1,1,1,36085
52,1977,2,1,0,36085
52,1977,3,1,0,36085
52,1978,1,1,0.66667,36085
52,1978,2,1,0.33333,36085
52,1978,3,1,0,36085
52,1979,1,1,0.4,36085
52,1979,2,1,0.6,36085
52,1979,3,1,0,36085
52,1980,1,1,0.5,36085
52,1980,2,1,0.5,36085
52,1980,3,1,0,36085
52,1981,1,1,0.54545,36085
52,1981,2,1,0.45455,36085
52,1981,3,1,0,36085
52,1982,1,1,0.33333,36085
52,1982,2,1,0.66667,36085
52,1982,3,1,0,36085
52,1983,1,1,0,36085
52,1983,2,1,1,36085
52,1983,3,1,0,36085
52,1984,1,1,0.33333,36085
52,1984,2,1,0.66667,36085
52,1984,3,1,0,36085
52,1985,1,1,0.25,36085
52,1985,2,1,0.75,36085
52,1985,3,1,0,36085
52,1986,1,1,0.52174,36085
52,1986,2,1,0.47826,36085
52,1986,3,1,0,36085
52,1987,1,1,0.25714,36085
52,1987,2,1,0.74286,36085
52,1987,3,1,0,36085
52,1988,1,1,0.31707,36085
52,1988,2,1,0.68293,36085
52,1988,3,1,0,36085
52,1989,1,1,0.2619,36085
52,1989,2,1,0.7381,36085
52,1989,3,1,0,36085
52,1990,1,1,0.21875,36085
52,1990,2,1,0.78125,36085
52,1990,3,1,0,36085
52,1991,1,1,0.21429,36085
52,1991,2,1,0.78571,36085
52,1991,3,1,0,36085
52,1992,1,1,0.09375,36085
52,1992,2,1,0.90625,36085
52,1992,3,1,0,36085
52,1993,1,1,0.18293,36085
52,1993,2,1,0.81707,36085
52,1993,3,1,0,36085
52,1994,1,1,0.15385,36085
52,1994,2,1,0.84615,36085
52,1994,3,1,0,36085
52,1995,1,1,0.19355,36085
52,1995,2,1,0.80645,36085
52,1995,3,1,0,36085
52,1996,1,1,0.11594,36085
52,1996,2,1,0.88406,36085
52,1996,3,1,0,36085
52,1997,1,1,0.22026,36085
52,1997,2,1,0.77974,36085
52,1997,3,1,0,36085
52,1998,1,1,0.1107,36085
52,1998,2,1,0.88561,36085
52,1998,3,1,0.00369,36085
52,1999,1,1,0.13063,36085
52,1999,2,1,0.86937,36085
52,1999,3,1,0,36085
52,2000,1,1,0.15152,36085
52,2000,2,1,0.84848,36085
52,2000,3,1,0,36085
52,2001,1,1,0.10596,36085
52,2001,2,1,0.89404,36085
52,2001,3,1,0,36085
52,2002,1,1,0.13603,36085
52,2002,2,1,0.86397,36085
52,2002,3,1,0,36085
52,2003,1,1,0.17282,36085
52,2003,2,1,0.8255,36085
52,2003,3,1,0.00168,36085
52,2004,1,1,0.127,36085
52,2004,2,1,0.873,36085
52,2004,3,1,0,36085
52,2005,1,1,0.162,36085
52,2005,2,1,0.838,36085
52,2005,3,1,0,36085
52,2006,1,1,0.17427,36085
52,2006,2,1,0.82573,36085
52,2006,3,1,0,36085
52,2007,1,1,0.12881,36085
52,2007,2,1,0.87119,36085
52,2007,3,1,0,36085
52,2008,1,1,0.26597,36085
52,2008,2,1,0.73403,36085
52,2008,3,1,0,36085
52,2009,1,1,0.18985,36085
52,2009,2,1,0.80812,36085
52,2009,3,1,0.00203,36085
52,2010,1,1,0.12,36085
52,2010,2,1,0.87111,36085
52,2010,3,1,0.00889,36085
52,2011,1,1,0.20604,36085
52,2011,2,1,0.79218,36085
52,2011,3,1,0.00178,36085
52,2012,1,1,0.26177,36085
52,2012,2,1,0.73753,36085
52,2012,3,1,6.9e-4,36085
52,2013,1,1,0.19086,36085
52,2013,2,1,0.80914,36085
52,2013,3,1,0,36085
52,2014,1,1,0.20725,36085
52,2014,2,1,0.78409,36085
52,2014,3,1,0.00866,36085
52,2015,1,1,0.19791,36085
52,2015,2,1,0.79078,36085
52,2015,3,1,0.01131,36085
52,2016,1,1,0.2077,36085
52,2016,2,1,0.7923,36085
52,2016,3,1,0,36085
52,2017,1,1,0.21111,36085
52,2017,2,1,0.78291,36085
52,2017,3,1,0.00598,36085
52,2018,1,1,0.23473,36085
52,2018,2,1,0.76318,36085
52,2018,3,1,0.00209,36085
52,2019,1,1,0.23986,36085
52,2019,2,1,0.75921,36085
52,2019,3,1,0.00093000000000000005,36085
52,2020,1,1,0.20924,36085
52,2020,2,1,0.78721,36085
52,2020,3,1,0.00355,36085
52,2021,1,1,0.33625,36085
52,2021,2,1,0.65937,36085
52,2021,3,1,0.00438,36085
52,2022,1,1,0.31484,36085
52,2022,2,1,0.68177,36085
52,2022,3,1,0.0034,36085
52,2023,1,1,0,36085
52,2023,2,1,0,36085
52,2023,3,1,0,36085
52,2024,1,1,0,36085
52,2024,2,1,0,36085
52,2024,3,1,0,36085
52,2025,1,1,0,36085
52,2025,2,1,0,36085
52,2025,3,1,0,36085
52,2026,1,1,0,36085
52,2026,2,1,0,36085
52,2026,3,1,0,36085
52,2027,1,1,0,36085
52,2027,2,1,0,36085
52,2027,3,1,0,36085
52,2028,1,1,0,36085
52,2028,2,1,0,36085
52,2028,3,1,0,36085
52,2029,1,1,0,36085
52,2029,2,1,0,36085
52,2029,3,1,0,36085
52,2030,1,1,0,36085
52,2030,2,1,0,36085
52,2030,3,1,0,36085
52,2031,1,1,0,36085
52,2031,2,1,0,36085
52,2031,3,1,0,36085
52,2032,1,1,0,36085
52,2032,2,1,0,36085
52,2032,3,1,0,36085
52,2033,1,1,0,36085
52,2033,2,1,0,36085
52,2033,3,1,0,36085
52,2034,1,1,0,36085
52,2034,2,1,0,36085
52,2034,3,1,0,36085
52,2035,1,1,0,36085
52,2035,2,1,0,36085
52,2035,3,1,0,36085
52,2036,1,1,0,36085
52,2036,2,1,0,36085
52,2036,3,1,0,36085
52,2037,1,1,0,36085
52,2037,2,1,0,36085
52,2037,3,1,0,36085
52,2038,1,1,0,36085
52,2038,2,1,0,36085
52,2038,3,1,0,36085
52,2039,1,1,0,36085
52,2039,2,1,0,36085
52,2039,3,1,0,36085
52,2040,1,1,0,36085
52,2040,2,1,0,36085
52,2040,3,1,0,36085
52,2041,1,1,0,36085
52,2041,2,1,0,36085
52,2041,3,1,0,36085
52,2042,1,1,0,36085
52,2042,2,1,0,36085
52,2042,3,1,0,36085
52,2043,1,1,0,36085
52,2043,2,1,0,36085
52,2043,3,1,0,36085
52,2044,1,1,0,36085
52,2044,2,1,0,36085
52,2044,3,1,0,36085
52,2045,1,1,0,36085
52,2045,2,1,0,36085
52,2045,3,1,0,36085
52,2046,1,1,0,36085
52,2046,2,1,0,36085
52,2046,3,1,0,36085
52,2047,1,1,0,36085
52,2047,2,1,0,36085
52,2047,3,1,0,36085
52,2048,1,1,0,36085
52,2048,2,1,0,36085
52,2048,3,1,0,36085
52,2049,1,1,0,36085
52,2049,2,1,0,36085
52,2049,3,1,0,36085
52,2050,1,1,0,36085
52,2050,2,1,0,36085
52,2050,3,1,0,36085
52,2051,1,1,0,36085
52,2051,2,1,0,36085
52,2051,3,1,0,36085
52,2052,1,1,0,36085
52,2052,2,1,0,36085
52,2052,3,1,0,36085
52,2053,1,1,0,36085
52,2053,2,1,0,36085
52,2053,3,1,0,36085
52,2054,1,1,0,36085
52,2054,2,1,0,36085
52,2054,3,1,0,36085
52,2055,1,1,0,36085
52,2055,2,1,0,36085
52,2055,3,1,0,36085
52,2056,1,1,0,36085
52,2056,2,1,0,36085
52,2056,3,1,0,36085
52,2057,1,1,0,36085
52,2057,2,1,0,36085
52,2057,3,1,0,36085
52,2058,1,1,0,36085
52,2058,2,1,0,36085
52,2058,3,1,0,36085
52,2059,1,1,0,36085
52,2059,2,1,0,36085
52,2059,3,1,0,36085
52,2060,1,1,0,36085
52,2060,2,1,0,36085
52,2060,3,1,0,36085
53,1960,1,1,1,36085
53,1960,2,1,0,36085
53,1960,3,1,0,36085
53,1961,1,1,0,36085
53,1961,2,1,0,36085
53,1961,3,1,0,36085
53,1962,1,1,0,36085
53,1962,2,1,0,36085
53,1962,3,1,0,36085
53,1963,1,1,0,36085
53,1963,2,1,0,36085
53,1963,3,1,0,36085
53,1964,1,1,0,36085
53,1964,2,1,0,36085
53,1964,3,1,0,36085
53,1965,1,1,0,36085
53,1965,2,1,0,36085
53,1965,3,1,0,36085
53,1966,1,1,0,36085
53,1966,2,1,0,36085
53,1966,3,1,0,36085
53,1967,1,1,0,36085
53,1967,2,1,0,36085
53,1967,3,1,0,36085
53,1968,1,1,0,36085
53,1968,2,1,0,36085
53,1968,3,1,0,36085
53,1969,1,1,0,36085
53,1969,2,1,0,36085
53,1969,3,1,0,36085
53,1970,1,1,0,36085
53,1970,2,1,1,36085
53,1970,3,1,0,36085
53,1971,1,1,0,36085
53,1971,2,1,0,36085
53,1971,3,1,0,36085
53,1972,1,1,0,36085
53,1972,2,1,0,36085
53,1972,3,1,0,36085
53,1973,1,1,1,36085
53,1973,2,1,0,36085
53,1973,3,1,0,36085
53,1974,1,1,0,36085
53,1974,2,1,0,36085
53,1974,3,1,0,36085
53,1975,1,1,0,36085
53,1975,2,1,0,36085
53,1975,3,1,0,36085
53,1976,1,1,0,36085
53,1976,2,1,0,36085
53,1976,3,1,0,36085
53,1977,1,1,0,36085
53,1977,2,1,0,36085
53,1977,3,1,0,36085
53,1978,1,1,0,36085
53,1978,2,1,0,36085
53,1978,3,1,0,36085
53,1979,1,1,0,36085
53,1979,2,1,0,36085
53,1979,3,1,0,36085
53,1980,1,1,0,36085
53,1980,2,1,0,36085
53,1980,3,1,0,36085
53,1981,1,1,0,36085
53,1981,2,1,0,36085
53,1981,3,1,0,36085
53,1982,1,1,0,36085
53,1982,2,1,0,36085
53,1982,3,1,0,36085
53,1983,1,1,0,36085
53,1983,2,1,0,36085
53,1983,3,1,0,36085
53,1984,1,1,0,36085
53,1984,2,1,0,36085
53,1984,3,1,0,36085
53,1985,1,1,0,36085
53,1985,2,1,1,36085
53,1985,3,1,0,36085
53,1986,1,1,1,36085
53,1986,2,1,0,36085
53,1986,3,1,0,36085
53,1987,1,1,0,36085
53,1987,2,1,0,36085
53,1987,3,1,0,36085
53,1988,1,1,0,36085
53,1988,2,1,0,36085
53,1988,3,1,0,36085
53,1989,1,1,0,36085
53,1989,2,1,0,36085
53,1989,3,1,0,36085
53,1990,1,1,0,36085
53,1990,2,1,0,36085
53,1990,3,1,0,36085
53,1991,1,1,1,36085
53,1991,2,1,0,36085
53,1991,3,1,0,36085
53,1992,1,1,0,36085
53,1992,2,1,0,36085
53,1992,3,1,0,36085
53,1993,1,1,1,36085
53,1993,2,1,0,36085
53,1993,3,1,0,36085
53,1994,1,1,0.33333,36085
53,1994,2,1,0.66667,36085
53,1994,3,1,0,36085
53,1995,1,1,0.33333,36085
53,1995,2,1,0.66667,36085
53,1995,3,1,0,36085
53,1996,1,1,0,36085
53,1996,2,1,0,36085
53,1996,3,1,0,36085
53,1997,1,1,0.75,36085
53,1997,2,1,0.25,36085
53,1997,3,1,0,36085
53,1998,1,1,0.16667,36085
53,1998,2,1,0.83333,36085
53,1998,3,1,0,36085
53,1999,1,1,0.15385,36085
53,1999,2,1,0.84615,36085
53,1999,3,1,0,36085
53,2000,1,1,0.45455,36085
53,2000,2,1,0.54545,36085
53,2000,3,1,0,36085
53,2001,1,1,0.38889,36085
53,2001,2,1,0.61111,36085
53,2001,3,1,0,36085
53,2002,1,1,0.71429,36085
53,2002,2,1,0.28571,36085
53,2002,3,1,0,36085
53,2003,1,1,0.61538,36085
53,2003,2,1,0.38462,36085
53,2003,3,1,0,36085
53,2004,1,1,0.625,36085
53,2004,2,1,0.375,36085
53,2004,3,1,0,36085
53,2005,1,1,0.38462,36085
53,2005,2,1,0.61538,36085
53,2005,3,1,0,36085
53,2006,1,1,0.73333,36085
53,2006,2,1,0.26667,36085
53,2006,3,1,0,36085
53,2007,1,1,0.59091,36085
53,2007,2,1,0.40909,36085
53,2007,3,1,0,36085
53,2008,1,1,0.6,36085
53,2008,2,1,0.4,36085
53,2008,3,1,0,36085
53,2009,1,1,0.91304,36085
53,2009,2,1,0.08696,36085
53,2009,3,1,0,36085
53,2010,1,1,0.4375,36085
53,2010,2,1,0.5625,36085
53,2010,3,1,0,36085
53,2011,1,1,0.61765,36085
53,2011,2,1,0.38235,36085
53,2011,3,1,0,36085
53,2012,1,1,0.47727,36085
53,2012,2,1,0.52273,36085
53,2012,3,1,0,36085
53,2013,1,1,0.43137,36085
53,2013,2,1,0.56863,36085
53,2013,3,1,0,36085
53,2014,1,1,0.37736,36085
53,2014,2,1,0.62264,36085
53,2014,3,1,0,36085
53,2015,1,1,0.40994,36085
53,2015,2,1,0.54658,36085
53,2015,3,1,0.04348,36085
53,2016,1,1,0.34532,36085
53,2016,2,1,0.65468,36085
53,2016,3,1,0,36085
53,2017,1,1,0.31985,36085
53,2017,2,1,0.68015,36085
53,2017,3,1,0,36085
53,2018,1,1,0.2521,36085
53,2018,2,1,0.7479,36085
53,2018,3,1,0,36085
53,2019,1,1,0.33922,36085
53,2019,2,1,0.66078,36085
53,2019,3,1,0,36085
53,2020,1,1,0.48113,36085
53,2020,2,1,0.51887,36085
53,2020,3,1,0,36085
53,2021,1,1,0.7,36085
53,2021,2,1,0.3,36085
53,2021,3,1,0,36085
53,2022,1,1,0.20408,36085
53,2022,2,1,0.79592,36085
53,2022,3,1,0,36085
53,2023,1,1,0,36085
53,2023,2,1,0,36085
53,2023,3,1,0,36085
53,2024,1,1,0,36085
53,2024,2,1,0,36085
53,2024,3,1,0,36085
53,2025,1,1,0,36085
53,2025,2,1,0,36085
53,2025,3,1,0,36085
53,2026,1,1,0,36085
53,2026,2,1,0,36085
53,2026,3,1,0,36085
53,2027,1,1,0,36085
53,2027,2,1,0,36085
53,2027,3,1,0,36085
53,2028,1,1,0,36085
53,2028,2,1,0,36085
53,2028,3,1,0,36085
53,2029,1,1,0,36085
53,2029,2,1,0,36085
53,2029,3,1,0,36085
53,2030,1,1,0,36085
53,2030,2,1,0,36085
53,2030,3,1,0,36085
53,2031,1,1,0,36085
53,2031,2,1,0,36085
53,2031,3,1,0,36085
53,2032,1,1,0,36085
53,2032,2,1,0,36085
